ratio,angle,angle_index,design,n,seed,paired_seed,identifiable,abstain_reason,rank,condition_number,minimum_singular_value,maximum_singular_value,hessian_relative_error,magnitude_relative_error,spectrum_l1_error,log_condition_error,pairwise_order_accuracy,tie_fraction,estimated_magnitude,estimated_major_spectrum_share
4,0.39269908169872414,1,uniform,20,25,410025,1,,6,11.423519010622805,0.4079504616715135,4.660229854296884,1.2936109151048457e-15,1.292489448994514e-15,2.220446049250313e-16,6.661338147750939e-16,1.0,0.0,2.9154759474226464,0.7999999999999999
4,0.39269908169872414,1,uniform,20,26,410026,1,,6,9.294180513901214,0.5069953122208378,4.712105951482173,5.850012154841551e-16,2.1541490816575234e-16,9.159339953157541e-16,2.4424906541753444e-15,1.0,0.0,2.9154759474226495,0.7999999999999995
4,0.39269908169872414,1,uniform,20,27,410027,1,,6,16.71731757879839,0.2767714372939928,4.626876013984162,7.265264983179739e-16,0.0,2.7755575615628914e-16,1.1102230246251565e-15,1.0,0.0,2.91547594742265,0.8000000000000002
4,0.39269908169872414,1,uniform,20,28,410028,1,,6,12.588329932857068,0.36642434040924216,4.612670492501071,4.60126445541355e-16,2.1541490816575234e-16,1.1102230246251565e-16,2.220446049250313e-16,1.0,0.0,2.915475947422651,0.7999999999999999
4,0.39269908169872414,1,uniform,20,29,410029,1,,6,9.882911345585745,0.4697648978192538,4.642644838415832,1.0716756369519991e-15,4.308298163315047e-16,7.494005416219807e-16,2.4424906541753444e-15,1.0,0.0,2.9154759474226513,0.8000000000000004
4,0.39269908169872414,1,uniform,20,30,410030,1,,6,11.589280407343022,0.4132564778078556,4.789345201466167,2.220446049250313e-16,2.1541490816575234e-16,1.3877787807814457e-16,2.220446049250313e-16,1.0,0.0,2.9154759474226495,0.7999999999999999
4,0.39269908169872414,1,uniform,20,31,410031,1,,6,9.76471453347411,0.4828966096249547,4.715347542170169,6.507170596911096e-16,4.308298163315047e-16,0.0,0.0,1.0,0.0,2.9154759474226513,0.8
4,0.39269908169872414,1,uniform,20,32,410032,1,,6,14.588953245699186,0.3293197463175947,4.804430381912906,1.4718924096011668e-15,2.1541490816575234e-16,9.159339953157541e-16,2.886579864025407e-15,1.0,0.0,2.915475947422651,0.8000000000000005
4,0.39269908169872414,1,uniform,20,33,410033,1,,6,13.232506672300326,0.35362216106362154,4.679307605747633,2.347429539066523e-16,2.1541490816575234e-16,3.885780586188048e-16,1.1102230246251565e-15,1.0,0.0,2.9154759474226495,0.7999999999999998
4,0.39269908169872414,1,uniform,20,34,410034,1,,6,12.074179135763934,0.3910077244625266,4.7210973086279715,5.850012154841551e-16,2.1541490816575234e-16,8.049116928532385e-16,2.4424906541753444e-15,1.0,0.0,2.915475947422651,0.7999999999999996
4,0.39269908169872414,1,uniform,20,35,410035,1,,6,9.76993344877093,0.4786372818319279,4.676254389598551,5.972667257592772e-16,0.0,6.106226635438361e-16,1.7763568394002505e-15,1.0,0.0,2.91547594742265,0.7999999999999997
4,0.39269908169872414,1,uniform,20,36,410036,1,,6,8.589700071539518,0.5397752559648754,4.636507554776752,8.463777568643147e-16,4.308298163315047e-16,7.771561172376096e-16,2.220446049250313e-15,1.0,0.0,2.9154759474226486,0.7999999999999996
4,0.39269908169872414,1,uniform,20,37,410037,1,,6,8.084332507257175,0.5750104019598874,4.648575284575332,7.265264983179739e-16,2.1541490816575234e-16,2.498001805406602e-16,8.881784197001252e-16,1.0,0.0,2.915475947422651,0.8000000000000002
4,0.39269908169872414,1,uniform,20,38,410038,1,,6,9.853375601493859,0.47510179812076425,4.6813564658289994,7.28519716050589e-16,4.308298163315047e-16,4.996003610813204e-16,1.7763568394002505e-15,1.0,0.0,2.9154759474226513,0.7999999999999998
4,0.39269908169872414,1,uniform,20,39,410039,1,,6,10.594772823212034,0.45766816250679,4.848890210176328,2.3762861706759967e-15,1.9387341734917712e-15,3.0531133177191805e-16,1.1102230246251565e-15,1.0,0.0,2.9154759474226557,0.8000000000000002
4,0.39269908169872414,1,uniform,20,40,410040,1,,6,8.800029026217421,0.5294108258421435,4.658830634204599,8.979210704279825e-16,4.308298163315047e-16,7.216449660063518e-16,2.4424906541753444e-15,1.0,0.0,2.9154759474226513,0.8000000000000004
4,0.39269908169872414,1,uniform,20,41,410041,1,,6,13.752060926488312,0.3368198688574223,4.631967357779075,1.1023582996967496e-15,6.46244724497257e-16,1.1379786002407855e-15,3.552713678800501e-15,1.0,0.0,2.915475947422652,0.7999999999999995
4,0.39269908169872414,1,uniform,20,42,410042,1,,6,9.505820921205416,0.5012675810559256,4.764959859123449,3.3631641758007457e-16,2.1541490816575234e-16,8.326672684688674e-17,4.440892098500626e-16,1.0,0.0,2.915475947422651,0.8
4,0.39269908169872414,1,uniform,20,43,410043,1,,6,14.419209069798246,0.3158139059513737,4.553786737062458,9.497208210600137e-16,2.1541490816575234e-16,8.326672684688674e-16,2.4424906541753444e-15,1.0,0.0,2.915475947422651,0.7999999999999996
4,0.39269908169872414,1,uniform,20,44,410044,1,,6,9.416909470315941,0.4913231713635086,4.626745825398686,2.2470624909418354e-15,1.5079043571602665e-15,8.049116928532385e-16,2.4424906541753444e-15,1.0,0.0,2.9154759474226455,0.7999999999999996
4,0.39269908169872414,1,uniform,20,45,410045,1,,6,11.342075522296746,0.41138439631245594,4.66595289167033,4.408117539142976e-16,2.1541490816575234e-16,1.942890293094024e-16,6.661338147750939e-16,1.0,0.0,2.9154759474226495,0.8000000000000002
4,0.39269908169872414,1,uniform,20,46,410046,1,,6,8.552273364787997,0.5510623730080207,4.712836055013364,7.878121083597891e-16,0.0,1.1102230246251565e-15,3.3306690738754696e-15,1.0,0.0,2.91547594742265,0.7999999999999995
4,0.39269908169872414,1,uniform,20,47,410047,1,,6,15.592653269359921,0.3003948989356086,4.683953502987361,8.325584159592881e-16,6.46244724497257e-16,4.163336342344337e-16,1.3322676295501878e-15,1.0,0.0,2.915475947422652,0.7999999999999998
4,0.39269908169872414,1,uniform,20,48,410048,1,,6,10.61341611993915,0.445830480532898,4.7317844088480765,3.531425043787705e-16,0.0,2.7755575615628914e-17,2.220446049250313e-16,1.0,0.0,2.91547594742265,0.8
4,0.39269908169872414,1,uniform,20,49,410049,1,,6,9.329405174278046,0.5000389952986707,4.665066390080214,1.0784200435905028e-15,1.0770745408287618e-15,5.273559366969494e-16,1.7763568394002505e-15,1.0,0.0,2.915475947422647,0.8000000000000003
4,0.39269908169872414,1,trajectory,3,0,410000,0,insufficient_samples,3,13.860767402558245,0.14088362869482057,1.9527552081672885,,,,,,,,
4,0.39269908169872414,1,trajectory,3,1,410001,0,insufficient_samples,3,3.989628028737955,0.4995316227435431,1.9929453633385936,,,,,,,,
4,0.39269908169872414,1,trajectory,3,2,410002,0,insufficient_samples,3,5.31405030549431,0.44449631688835517,2.3620757885516594,,,,,,,,
4,0.39269908169872414,1,trajectory,3,3,410003,0,insufficient_samples,3,9.626822672971866,0.22182482837270134,2.135468287206414,,,,,,,,
4,0.39269908169872414,1,trajectory,3,4,410004,0,insufficient_samples,3,5.6474798889992535,0.3826437402725991,2.1609728278409572,,,,,,,,
4,0.39269908169872414,1,trajectory,3,5,410005,0,insufficient_samples,3,21.470932961986446,0.11591728027769937,2.488852153978277,,,,,,,,
4,0.39269908169872414,1,trajectory,3,6,410006,0,insufficient_samples,3,3.999839710280402,0.5276389583308329,2.1104712582226517,,,,,,,,
4,0.39269908169872414,1,trajectory,3,7,410007,0,insufficient_samples,3,2.3799929338832837,0.832622202816504,1.981634959297614,,,,,,,,
4,0.39269908169872414,1,trajectory,3,8,410008,0,insufficient_samples,3,6.970372359388022,0.30883023555188216,2.1526617376341313,,,,,,,,
4,0.39269908169872414,1,trajectory,3,9,410009,0,insufficient_samples,3,5.225192206705998,0.37739181455948895,1.9719447683108768,,,,,,,,
4,0.39269908169872414,1,trajectory,3,10,410010,0,insufficient_samples,3,6.794683256356993,0.29822506609269683,2.026344863206005,,,,,,,,
4,0.39269908169872414,1,trajectory,3,11,410011,0,insufficient_samples,3,3.252031560174728,0.7503091956062498,2.4400291840008377,,,,,,,,
4,0.39269908169872414,1,trajectory,3,12,410012,0,insufficient_samples,3,2.5572208642183494,0.7698539549477903,1.9686865959935025,,,,,,,,
4,0.39269908169872414,1,trajectory,3,13,410013,0,insufficient_samples,3,6.03258338056954,0.45320749018832274,2.7340119732597086,,,,,,,,
4,0.39269908169872414,1,trajectory,3,14,410014,0,insufficient_samples,3,3.7150299253111605,0.48767171915600616,1.8117150303925027,,,,,,,,
4,0.39269908169872414,1,trajectory,3,15,410015,0,insufficient_samples,3,8.305207737403952,0.2838973517693357,2.3578264825431785,,,,,,,,
4,0.39269908169872414,1,trajectory,3,16,410016,0,insufficient_samples,3,44.62760722068505,0.05831582175433731,2.602495588004046,,,,,,,,
4,0.39269908169872414,1,trajectory,3,17,410017,0,insufficient_samples,3,19.93854955068552,0.09818778948109234,1.9577221058410381,,,,,,,,
4,0.39269908169872414,1,trajectory,3,18,410018,0,insufficient_samples,3,7.092476043176365,0.31580270245916153,2.239823101561957,,,,,,,,
4,0.39269908169872414,1,trajectory,3,19,410019,0,insufficient_samples,3,13.39911870992236,0.18005960457774936,2.4126400165989432,,,,,,,,
4,0.39269908169872414,1,trajectory,3,20,410020,0,insufficient_samples,3,7.51852148282735,0.2600704386552175,1.9553451800775854,,,,,,,,
4,0.39269908169872414,1,trajectory,3,21,410021,0,insufficient_samples,3,2.7322770351060135,0.8055361898360303,2.2009480324357837,,,,,,,,
4,0.39269908169872414,1,trajectory,3,22,410022,0,insufficient_samples,3,9.731958470004468,0.2104008903088726,2.047612726537914,,,,,,,,
4,0.39269908169872414,1,trajectory,3,23,410023,0,insufficient_samples,3,5.683541994947067,0.31020322825094243,1.7630530747323816,,,,,,,,
4,0.39269908169872414,1,trajectory,3,24,410024,0,insufficient_samples,3,8.12441471131879,0.2526135350922687,2.0523371207818735,,,,,,,,
4,0.39269908169872414,1,trajectory,3,25,410025,0,insufficient_samples,3,8.305244904713984,0.3011044887691955,2.5007465211368696,,,,,,,,
4,0.39269908169872414,1,trajectory,3,26,410026,0,insufficient_samples,3,2.675945054954905,0.7799664483331912,2.0871473604479434,,,,,,,,
4,0.39269908169872414,1,trajectory,3,27,410027,0,insufficient_samples,3,3.859831529361949,0.6148959428507987,2.3733947474922563,,,,,,,,
4,0.39269908169872414,1,trajectory,3,28,410028,0,insufficient_samples,3,9.315256866628895,0.21849792609834293,2.0353643064317617,,,,,,,,
4,0.39269908169872414,1,trajectory,3,29,410029,0,insufficient_samples,3,4.407785435113458,0.5207934335046701,2.295545710904614,,,,,,,,
4,0.39269908169872414,1,trajectory,3,30,410030,0,insufficient_samples,3,16.10215684492693,0.16021229440985493,2.579763493073094,,,,,,,,
4,0.39269908169872414,1,trajectory,3,31,410031,0,insufficient_samples,3,2.0060988966705677,0.9298152054976584,1.86530125785637,,,,,,,,
4,0.39269908169872414,1,trajectory,3,32,410032,0,insufficient_samples,3,7.740134530217827,0.24788363724860843,1.9186527001439442,,,,,,,,
4,0.39269908169872414,1,trajectory,3,33,410033,0,insufficient_samples,3,3.0804666132311875,0.6608726402703187,2.0357961039506614,,,,,,,,
4,0.39269908169872414,1,trajectory,3,34,410034,0,insufficient_samples,3,4.037748575352817,0.4990147326704184,2.0148960259200486,,,,,,,,
4,0.39269908169872414,1,trajectory,3,35,410035,0,insufficient_samples,3,4.47486589098029,0.4910394390999867,2.197335637154624,,,,,,,,
4,0.39269908169872414,1,trajectory,3,36,410036,0,insufficient_samples,3,12.544734379367073,0.21811791930854627,2.7362313611059332,,,,,,,,
4,0.39269908169872414,1,trajectory,3,37,410037,0,insufficient_samples,3,4.8240670888790955,0.4140110985238059,1.9972173148193728,,,,,,,,
4,0.39269908169872414,1,trajectory,3,38,410038,0,insufficient_samples,3,4.240478947465636,0.4287565857535461,1.818133275475157,,,,,,,,
4,0.39269908169872414,1,trajectory,3,39,410039,0,insufficient_samples,3,2.539262839381289,0.8656776655363836,2.198183126978883,,,,,,,,
4,0.39269908169872414,1,trajectory,3,40,410040,0,insufficient_samples,3,4.689442914815417,0.48991215508055513,2.297415084524461,,,,,,,,
4,0.39269908169872414,1,trajectory,3,41,410041,0,insufficient_samples,3,4.913497591062881,0.4585334324386378,2.253002915709041,,,,,,,,
4,0.39269908169872414,1,trajectory,3,42,410042,0,insufficient_samples,3,4.23789077622033,0.4505990637145425,1.9095896158893766,,,,,,,,
4,0.39269908169872414,1,trajectory,3,43,410043,0,insufficient_samples,3,3.9184661968887213,0.5687760955064941,2.228729903840548,,,,,,,,
4,0.39269908169872414,1,trajectory,3,44,410044,0,insufficient_samples,3,7.265718338071166,0.2519361573966819,1.8304971588202554,,,,,,,,
4,0.39269908169872414,1,trajectory,3,45,410045,0,insufficient_samples,3,6.382446964188016,0.3053885855776686,1.9491264509178634,,,,,,,,
4,0.39269908169872414,1,trajectory,3,46,410046,0,insufficient_samples,3,12.357108887028717,0.1788270658345538,2.2097855244654343,,,,,,,,
4,0.39269908169872414,1,trajectory,3,47,410047,0,insufficient_samples,3,1.6708323983447304,1.2903184953301077,2.1559059461809675,,,,,,,,
4,0.39269908169872414,1,trajectory,3,48,410048,0,insufficient_samples,3,7.1425290948815805,0.2735277583220496,1.9536799720729767,,,,,,,,
4,0.39269908169872414,1,trajectory,3,49,410049,0,insufficient_samples,3,5.300292295853849,0.4486617582632613,2.378038460767006,,,,,,,,
4,0.39269908169872414,1,trajectory,5,0,410000,0,insufficient_samples,5,232.75497387064675,0.010164697887296237,2.3658839911606537,,,,,,,,
4,0.39269908169872414,1,trajectory,5,1,410001,0,insufficient_samples,5,31.330873415099063,0.07730996529990493,2.4221887365370223,,,,,,,,
4,0.39269908169872414,1,trajectory,5,2,410002,0,insufficient_samples,5,19.898539317871087,0.13484544399085763,2.683227369087864,,,,,,,,
4,0.39269908169872414,1,trajectory,5,3,410003,0,insufficient_samples,5,48.230815181688534,0.05828831486460906,2.8112929414870282,,,,,,,,
4,0.39269908169872414,1,trajectory,5,4,410004,0,insufficient_samples,5,26.509253343491544,0.10639150612369672,2.8203593894287082,,,,,,,,
4,0.39269908169872414,1,trajectory,5,5,410005,0,insufficient_samples,5,51.79261908669698,0.05637538450010316,2.919828815279924,,,,,,,,
4,0.39269908169872414,1,trajectory,5,6,410006,0,insufficient_samples,5,22.885790526857797,0.12012635283955612,2.7491865478414907,,,,,,,,
4,0.39269908169872414,1,trajectory,5,7,410007,0,insufficient_samples,5,66.15740681357931,0.03872849636169924,2.562176889079163,,,,,,,,
4,0.39269908169872414,1,trajectory,5,8,410008,0,insufficient_samples,5,18.0456759454818,0.14127500527658854,2.549402964417548,,,,,,,,
4,0.39269908169872414,1,trajectory,5,9,410009,0,insufficient_samples,5,85.04137946028673,0.03186531983453563,2.7098707556721457,,,,,,,,
4,0.39269908169872414,1,trajectory,5,10,410010,0,insufficient_samples,5,63.92183653200553,0.04252139036788911,2.718045364209802,,,,,,,,
4,0.39269908169872414,1,trajectory,5,11,410011,0,insufficient_samples,5,20.411832158718564,0.13542430599171348,2.7642582041138004,,,,,,,,
4,0.39269908169872414,1,trajectory,5,12,410012,0,insufficient_samples,5,20.939578790834787,0.12394865350441925,2.595432596073667,,,,,,,,
4,0.39269908169872414,1,trajectory,5,13,410013,0,insufficient_samples,5,22.286416286215847,0.1305220372034696,2.9088684556414757,,,,,,,,
4,0.39269908169872414,1,trajectory,5,14,410014,0,insufficient_samples,5,36.5479533471639,0.06383668758238593,2.333100279598518,,,,,,,,
4,0.39269908169872414,1,trajectory,5,15,410015,0,insufficient_samples,5,78.05476592934895,0.0416068889356639,3.247615976921664,,,,,,,,
4,0.39269908169872414,1,trajectory,5,16,410016,0,insufficient_samples,5,101.99625589629981,0.029241490852488485,2.982522583779726,,,,,,,,
4,0.39269908169872414,1,trajectory,5,17,410017,0,insufficient_samples,5,33.96571898026175,0.07587104287087261,2.5770145208914506,,,,,,,,
4,0.39269908169872414,1,trajectory,5,18,410018,0,insufficient_samples,5,115.54587508960286,0.026838277562185705,3.1010522668204006,,,,,,,,
4,0.39269908169872414,1,trajectory,5,19,410019,0,insufficient_samples,5,100.77055318464501,0.03235291569939265,3.2602212121639838,,,,,,,,
4,0.39269908169872414,1,trajectory,5,20,410020,0,insufficient_samples,5,21.633040251152032,0.11591954569921066,2.5076921980062816,,,,,,,,
4,0.39269908169872414,1,trajectory,5,21,410021,0,insufficient_samples,5,26.027527470113366,0.10294650989348418,2.679443114204957,,,,,,,,
4,0.39269908169872414,1,trajectory,5,22,410022,0,insufficient_samples,5,24.217919737152585,0.1108758476620616,2.6851823794685648,,,,,,,,
4,0.39269908169872414,1,trajectory,5,23,410023,0,insufficient_samples,5,85.8212802447757,0.027415647499802423,2.352845967172528,,,,,,,,
4,0.39269908169872414,1,trajectory,5,24,410024,0,insufficient_samples,5,19.35556711407047,0.12446578661180877,2.4091058861704386,,,,,,,,
4,0.39269908169872414,1,trajectory,5,25,410025,0,insufficient_samples,5,35.46747255480588,0.09020112099557229,3.1992057833231846,,,,,,,,
4,0.39269908169872414,1,trajectory,5,26,410026,0,insufficient_samples,5,39.33900853723432,0.06892682122816529,2.711512808739218,,,,,,,,
4,0.39269908169872414,1,trajectory,5,27,410027,0,insufficient_samples,5,271.6102625271281,0.010558243890524377,2.8677273949307724,,,,,,,,
4,0.39269908169872414,1,trajectory,5,28,410028,0,insufficient_samples,5,34.395604033773154,0.07384960118974886,2.5401016405746644,,,,,,,,
4,0.39269908169872414,1,trajectory,5,29,410029,0,insufficient_samples,5,184.71945229223456,0.01605722781124901,2.9660823266255534,,,,,,,,
4,0.39269908169872414,1,trajectory,5,30,410030,0,insufficient_samples,5,32.25955970416273,0.08339632844423142,2.6903288365546483,,,,,,,,
4,0.39269908169872414,1,trajectory,5,31,410031,0,insufficient_samples,5,99.66746183919628,0.024877444941115854,2.479471794325371,,,,,,,,
4,0.39269908169872414,1,trajectory,5,32,410032,0,insufficient_samples,5,749.4115344661938,0.003031252371311324,2.271655490938708,,,,,,,,
4,0.39269908169872414,1,trajectory,5,33,410033,0,insufficient_samples,5,29.940206688212992,0.08589662046937804,2.5717625706721656,,,,,,,,
4,0.39269908169872414,1,trajectory,5,34,410034,0,insufficient_samples,5,13.488185249904776,0.17689952396786301,2.3860535498985063,,,,,,,,
4,0.39269908169872414,1,trajectory,5,35,410035,0,insufficient_samples,5,102.85850657817767,0.03261632895955664,3.3548668868425637,,,,,,,,
4,0.39269908169872414,1,trajectory,5,36,410036,0,insufficient_samples,5,38.61369617972846,0.08095957999145699,3.1261486246285433,,,,,,,,
4,0.39269908169872414,1,trajectory,5,37,410037,0,insufficient_samples,5,23.642102578196575,0.10514670518886213,2.4858891898344724,,,,,,,,
4,0.39269908169872414,1,trajectory,5,38,410038,0,insufficient_samples,5,117.34125907144151,0.020715682707195312,2.430804291386786,,,,,,,,
4,0.39269908169872414,1,trajectory,5,39,410039,0,insufficient_samples,5,16.39485558807536,0.15184806449903332,2.4895270887904037,,,,,,,,
4,0.39269908169872414,1,trajectory,5,40,410040,0,insufficient_samples,5,145.7808445531346,0.02083223928963814,3.036941437576441,,,,,,,,
4,0.39269908169872414,1,trajectory,5,41,410041,0,insufficient_samples,5,26.404426913166503,0.10388824925899655,2.7431096846959986,,,,,,,,
4,0.39269908169872414,1,trajectory,5,42,410042,0,insufficient_samples,5,49.30671895300529,0.0470106301916715,2.3179399306644117,,,,,,,,
4,0.39269908169872414,1,trajectory,5,43,410043,0,insufficient_samples,5,50.55180756683263,0.052864521072653575,2.672397096377552,,,,,,,,
4,0.39269908169872414,1,trajectory,5,44,410044,0,insufficient_samples,5,27.592029169009855,0.09411706635164921,2.596880840076341,,,,,,,,
4,0.39269908169872414,1,trajectory,5,45,410045,0,insufficient_samples,5,111.58093108418181,0.022312937434248194,2.4896983341365084,,,,,,,,
4,0.39269908169872414,1,trajectory,5,46,410046,0,insufficient_samples,5,485.4150883389633,0.005676531331146114,2.755473957567184,,,,,,,,
4,0.39269908169872414,1,trajectory,5,47,410047,0,insufficient_samples,5,108.04116214343482,0.029054125403203696,3.139041473623219,,,,,,,,
4,0.39269908169872414,1,trajectory,5,48,410048,0,insufficient_samples,5,55.21564203804879,0.04641290730945203,2.5627184759438415,,,,,,,,
4,0.39269908169872414,1,trajectory,5,49,410049,0,insufficient_samples,5,40.9747179221081,0.08161263755835428,3.3440548028328116,,,,,,,,
4,0.39269908169872414,1,trajectory,6,0,410000,1,,6,313.5153557565054,0.008222829826861051,2.577983418493546,2.510415616988417e-15,2.3695639898232757e-15,9.992007221626409e-16,3.3306690738754696e-15,1.0,0.0,2.915475947422657,0.8000000000000005
4,0.39269908169872414,1,trajectory,6,1,410001,1,,6,109.72293706224819,0.02389868115863391,2.6222334886395253,3.5775254216326214e-15,1.5079043571602665e-15,1.304512053934559e-15,3.9968028886505635e-15,1.0,0.0,2.9154759474226544,0.7999999999999994
4,0.39269908169872414,1,trajectory,6,2,410002,1,,6,105.19719614749354,0.028405155527461,2.988142717622375,9.812616064007777e-16,4.308298163315047e-16,4.440892098500626e-16,1.5543122344752192e-15,1.0,0.0,2.9154759474226486,0.8000000000000003
4,0.39269908169872414,1,trajectory,6,3,410003,1,,6,7008.912355269149,0.00046387302880481726,3.2512454028662057,7.653425596892044e-14,6.807111098037774e-14,4.013456234019941e-14,1.2567724638756772e-13,1.0,0.0,2.9154759474228484,0.80000000000002
4,0.39269908169872414,1,trajectory,6,4,410004,1,,6,84.34491351725018,0.03740230425546055,3.1546941177726984,1.412570017515082e-15,8.616596326630094e-16,1.4710455076283324e-15,4.884981308350689e-15,1.0,0.0,2.9154759474226526,0.8000000000000007
4,0.39269908169872414,1,trajectory,6,5,410005,1,,6,103.20203934349041,0.029270919147143203,3.0208185494435997,8.979210704279825e-16,8.616596326630094e-16,3.0531133177191805e-16,6.661338147750939e-16,1.0,0.0,2.9154759474226526,0.7999999999999998
4,0.39269908169872414,1,trajectory,6,6,410006,1,,6,110.83164880747853,0.02789806384473026,3.091988414447758,2.5242408648957063e-15,8.616596326630094e-16,9.71445146547012e-16,2.6645352591003757e-15,1.0,0.0,2.9154759474226477,0.7999999999999995
4,0.39269908169872414,1,trajectory,6,7,410007,1,,6,186.38090533735433,0.01436571351913119,2.6774946915127416,4.561064146806963e-15,2.1541490816575236e-15,3.3584246494910985e-15,1.0436096431476471e-14,1.0,0.0,2.9154759474226437,0.7999999999999984
4,0.39269908169872414,1,trajectory,6,8,410008,1,,6,366.5512459351229,0.007538076080139065,2.7630911791287214,4.6790800745231244e-15,2.584978897989028e-15,1.2212453270876722e-15,3.552713678800501e-15,1.0,0.0,2.9154759474226424,0.7999999999999994
4,0.39269908169872414,1,trajectory,6,9,410009,1,,6,1823.8802238939152,0.0015818429805869703,2.8850921295979814,3.133541941252116e-14,4.092883255149295e-15,9.853229343548264e-15,3.108624468950438e-14,1.0,0.0,2.915475947422638,0.8000000000000049
4,0.39269908169872414,1,trajectory,6,10,410010,1,,6,86.96366903565506,0.03181354479438248,2.766622580349665,1.2456403153381557e-15,2.1541490816575234e-16,8.326672684688674e-16,2.4424906541753444e-15,1.0,0.0,2.915475947422651,0.7999999999999996
4,0.39269908169872414,1,trajectory,6,11,410011,1,,6,37.81872212845023,0.07618481572604854,2.8812123763506152,3.3618704022672772e-15,1.292489448994514e-15,2.4702462297909733e-15,7.771561172376096e-15,1.0,0.0,2.915475947422654,0.8000000000000013
4,0.39269908169872414,1,trajectory,6,12,410012,1,,6,145.5327626843827,0.02043431578472711,2.973862429716426,3.4365261219704335e-15,1.7233192653260188e-15,2.1371793224034263e-15,6.439293542825908e-15,1.0,0.0,2.915475947422645,0.7999999999999989
4,0.39269908169872414,1,trajectory,6,13,410013,1,,6,145.1850921315074,0.020474247882321536,2.9725555651181725,8.273166529424377e-16,4.308298163315047e-16,1.0269562977782698e-15,2.886579864025407e-15,1.0,0.0,2.9154759474226486,0.7999999999999995
4,0.39269908169872414,1,trajectory,6,14,410014,1,,6,89.26297469836318,0.02881729801269405,2.5723177433823006,1.4540506301188284e-15,8.616596326630094e-16,9.43689570931383e-16,3.1086244689504383e-15,1.0,0.0,2.9154759474226526,0.8000000000000005
4,0.39269908169872414,1,trajectory,6,15,410015,1,,6,191.2697268905034,0.01764378874301917,3.374722654191015,2.7581311303731568e-15,2.3695639898232757e-15,7.494005416219807e-16,1.9984014443252818e-15,1.0,0.0,2.915475947422657,0.7999999999999996
4,0.39269908169872414,1,trajectory,6,16,410016,1,,6,187.3662571384891,0.016988760912982116,3.1831205456861196,2.7497061206015177e-15,1.292489448994514e-15,1.7208456881689926e-15,5.773159728050814e-15,1.0,0.0,2.915475947422654,0.8000000000000008
4,0.39269908169872414,1,trajectory,6,17,410017,1,,6,52.13039761540594,0.05777320780638144,3.011740294464139,2.615096173093118e-15,1.0770745408287618e-15,1.4988010832439613e-15,4.6629367034256575e-15,1.0,0.0,2.915475947422653,0.7999999999999993
4,0.39269908169872414,1,trajectory,6,18,410018,1,,6,1447.3437890293676,0.0022294341156897067,3.2267576203936774,1.1987868671047746e-14,1.1632405040950627e-14,2.886579864025407e-15,9.103828801926284e-15,1.0,0.0,2.915475947422684,0.8000000000000015
4,0.39269908169872414,1,trajectory,6,19,410019,1,,6,1540.6123542000485,0.002135863316163858,3.2905374117647237,5.5276227273531583e-14,4.3729226357647725e-14,3.9968028886505635e-15,1.2434497875801753e-14,1.0,0.0,2.9154759474225225,0.800000000000002
4,0.39269908169872414,1,trajectory,6,20,410020,1,,6,24.52550064468091,0.10756647673548754,2.638121694522254,1.0757273551347638e-15,2.1541490816575234e-16,1.1934897514720433e-15,3.9968028886505635e-15,1.0,0.0,2.9154759474226495,0.8000000000000006
4,0.39269908169872414,1,trajectory,6,21,410021,1,,6,28.80401698459632,0.0994382157188639,2.8642200544841083,2.1009856735680426e-15,1.5079043571602665e-15,1.3877787807814457e-15,4.440892098500626e-15,1.0,0.0,2.9154759474226544,0.8000000000000007
4,0.39269908169872414,1,trajectory,6,22,410022,1,,6,164.61706478227885,0.01715893986420872,2.824654315221674,3.4563018258029885e-15,1.0770745408287618e-15,4.163336342344337e-15,1.2878587085651816e-14,1.0,0.0,2.915475947422653,0.7999999999999979
4,0.39269908169872414,1,trajectory,6,23,410023,1,,6,223.44571073477306,0.01175857293318869,2.6274026862830118,5.626361528191141e-15,5.385372704143809e-15,2.7755575615628914e-15,8.43769498715119e-15,1.0,0.0,2.9154759474226344,0.7999999999999986
4,0.39269908169872414,1,trajectory,6,24,410024,1,,6,197.08779668180938,0.013226185504762242,2.6067197596384752,7.164772384220649e-16,4.308298163315047e-16,4.163336342344337e-16,1.3322676295501878e-15,1.0,0.0,2.9154759474226513,0.7999999999999998
4,0.39269908169872414,1,trajectory,6,25,410025,1,,6,229.1040196119835,0.014666159967578637,3.360076200844623,6.56198327372289e-15,1.7233192653260188e-15,8.604228440844963e-15,2.6645352591003757e-14,1.0,0.0,2.915475947422645,0.7999999999999957
4,0.39269908169872414,1,trajectory,6,26,410026,1,,6,247.9766289306607,0.011954573702782453,2.964454887119119,2.4525628233156873e-15,1.5079043571602665e-15,2.55351295663786e-15,7.771561172376096e-15,1.0,0.0,2.9154759474226455,0.7999999999999987
4,0.39269908169872414,1,trajectory,6,27,410027,1,,6,539.9060561404141,0.0055155500325215516,2.9778788655038433,3.23705251879309e-15,2.1541490816575236e-15,8.326672684688674e-16,2.4424906541753444e-15,1.0,0.0,2.915475947422656,0.7999999999999996
4,0.39269908169872414,1,trajectory,6,28,410028,1,,6,1600.8059476448934,0.0017445790102138502,2.7927324556867728,1.4312938780994547e-14,5.816202520475314e-15,6.078471059822732e-15,1.9317880628477724e-14,1.0,0.0,2.915475947422633,0.800000000000003
